source_ip_entropy,pps,syn_ack_ratio,port_fanout,connection_failure_rate,subdomain_entropy,ngram_probability,packet_size_variance,mean_packet_size,iat_variance,fft_periodicity,outbound_inbound_ratio,volume_baseline_ratio,label
1.7727626875146272,397.13524544355533,1.758408453347363,2,0.04164877616542976,4.701772682545894,0.05990404020441857,4865.449640158043,498.6711669853379,8.502630887774155,0.16560337786387344,1.6333181737870797,1.1189768791933679,dga
2.2024978433801743,468.5357051996168,1.8991779280525876,2,0.26341099854183625,2.415876223797875,0.2903460426228106,22482.106598079612,1539.7864563236117,13.267767175592786,0.008844545653553458,0.8877232047036145,1.0769430236743556,ja4_malware
1.862310786696558,256.3746964985419,1.6793401550841334,6,0.03012328317378422,1.2049378114383047,0.21074246845765848,27407.66921838109,1412.232929167378,10.077620763674549,0.29467092658579214,0.8299608670150853,1.6520853265249702,ja4_malware
2.2981599879589734,414.85893516971686,0.8359294155130248,2,0.021957179936112434,5.78836866100642,0.02009131981102092,835.0116739202078,678.3164539203069,5.219952496190162,0.10603423158663204,1.896654221467919,1.8516677445666943,dga
1.2096526164309354,495.96949320506826,1.9182798365328597,7,0.015516447499917319,1.061989576962269,0.1539798687912684,2620.1647322619483,860.0546484340695,14.3709957732316,0.016645795957294405,0.46868858163422544,1.8302089089209472,normal
1.9552288649260285,81.68620068708172,1.196628986069397,1,0.17696163376506696,1.069484350839546,0.21248149310336106,42905.06161802642,1334.9267782973964,15.04939609780881,0.012023218374092403,1.1746167055186245,1.0747941977266646,ja4_malware
1.3531308520997247,292.54681697091513,1.4605779726725832,5,0.2717099850418311,4.676161250311679,0.06934540636003392,4795.89003200435,760.4412305010756,10.733860783476752,0.16648162854603787,1.0472460653547466,0.7322988679020832,dga
1.0285513763882443,413.4786395555175,1.3506687306206595,1,0.23278134895452748,4.9436830076610425,0.021375245451304453,819.5420976391323,619.916236007376,5.451716734633835,0.0386331395272279,1.8584416249659774,1.5884623739647137,dga
1.65570203594437,296.01411647725695,1.7291377247157105,32,0.6617222065328139,2.8379223148121016,0.2143386527085534,2195.472713078736,752.8675293480565,18.364328767204956,0.26001797781996744,1.306256852138549,0.6470581188674733,port_scan
1.978881010840153,18.89866651803839,1.8181454296738093,6,0.1592169873180702,2.2398319603682104,0.2813614507211101,1996.3838665584997,584.618700591374,4.6222123755138576,0.06699677644858215,0.4306920871622789,1.285200179946622,normal
1.5339349055820342,35.37343373473753,0.5228755652877319,3,0.032815125871338835,4.580050745951542,0.024064978590144517,137.66748541034917,954.5590136631959,12.788307721130673,0.2746928391551907,1.574754492281371,0.5211851137185273,dga
1.7901181903245182,159.21455482581305,1.2021556578696864,2,0.04502750376448251,2.1503396065972695,0.1478633951413138,462.0806802303263,742.8854383300348,0.24107412515854446,0.49666315448342857,1.0191134407814075,0.9688682266896665,c2_beacon
1.2624085914645917,58.637551177886,0.7600808497285529,2,0.15215808244320347,2.180859532081863,0.19560662565706496,329.34939618947567,637.8850940539924,9.90674518978436,0.2712219510704872,18.602160640216866,4.4333905987990505,exfiltration
4.338997525762316,9704.824723482696,8.541927138264755,2,0.27448170353116574,2.318528614045313,0.21210744665330095,1940.2607102256927,924.2019448040097,3.605746242055132,0.27946158976689767,0.7802982914595178,1.65618385868659,ddos
2.905805063424431,6096.261371813301,19.892770379665052,2,0.0913882164327466,2.4740438246510665,0.2989845461306997,3233.9545656679857,571.6576450795985,2.388276552910078,0.07688604074630473,1.929924727264759,1.8630592542815532,ddos
4.393793940606859,1144.5051821966622,17.986847694839277,6,0.06014824573084676,1.4760627191878926,0.14186624377940574,2248.2461266453015,514.5878612348858,9.853371998011475,0.015151309557255199,1.4079014680282327,1.8569653671296265,ddos
3.8234140010690374,4584.830454404675,15.595085044261593,2,0.09644790091615615,1.1379055684916841,0.24110325218754722,3953.186518159761,992.5373611742586,10.013836746453235,0.08033751586351502,0.6317607416464301,1.1478445197435425,ddos
1.5492558526984896,148.86066494731895,1.204300805999503,70,0.9399252392503015,2.082278327809572,0.24569871056864492,3633.910620456286,321.6356446639261,16.178093301711584,0.28788796904399416,1.706088876058612,1.458217985798932,port_scan
1.7823809827372084,54.128786169337175,0.6031333478372114,7,0.13242950932512546,2.750319846070453,0.16729875712502634,3619.591439317278,925.1028153271874,4.63812524267445,0.15696474452591555,9.426197175356505,4.005422937818054,exfiltration
1.8239085487961972,217.55149630672568,0.9663919794572742,6,0.10301368788575911,1.6563965173216901,0.15872664236907408,1079.683861267948,731.5830734090085,0.10735244272022634,0.5178903894577385,0.40346609386659316,1.2823587459799852,c2_beacon
2.158018648166482,320.9247298263806,0.7630197671808828,5,0.21351174627581634,2.3945473236598582,0.23336665713809,472.14699293551666,647.9634632646187,11.940838753054273,0.1893084434199136,1.5170110102420205,0.9012990475497986,normal
1.9695795296547747,76.89496597446409,0.9235493393298008,5,0.2871523046566039,5.045341455555572,0.027870190146857217,879.4047885655792,604.7847985410331,16.738577502131378,0.023673115457952976,0.26396793327568696,1.4838010036123244,dga
1.549588674739371,72.18588800407144,0.5578129989851536,3,0.12709653616518152,2.2078893299572533,0.17478436805864467,4869.408550354938,383.1439861669049,4.047539296065531,0.2765763962322869,1.8789429368134245,0.9986227008616753,normal
2.099188030809488,211.40857963004797,1.0096008511239294,4,0.2041594750683548,5.534476080808008,0.04033838506558215,3703.898655510214,353.99830861662304,13.813786077456884,0.071972437540262,0.4348558276319258,1.713808256530619,dga
1.0465610839501491,76.88707859185364,1.3603757995496604,89,0.7173532480128959,2.2432139242955245,0.2628436662223165,105.8332886054967,824.892331679283,14.938864745185473,0.09055488158950788,1.3654254343665382,1.9326283735457548,port_scan
1.6437952932012807,300.5863310429419,1.4290507444811689,45,0.8975479276489211,2.449934489239233,0.19762206114452052,4294.651644545416,457.82018483215654,2.179236379895397,0.17959453421913313,0.44277276812624594,1.9543222584030326,port_scan
2.8740408647795785,4190.01985021463,8.287135955944542,4,0.27737776599559466,1.0706548894158954,0.1516986947802861,384.3947539580395,630.0340834134352,5.265348966566029,0.1776492987277429,0.6734191638609456,1.0738722598427872,ddos
2.4190405942259954,203.55354761987266,1.1374690784991521,5,0.011693813261196118,1.1774689860157783,0.11671240642969566,4360.3399038499765,713.7543318676849,9.257596854006914,0.20681413610104443,1.8474702527793272,0.5976164407662738,normal
1.8336547117110307,232.25586388432623,1.5098335738414868,4,0.11136539825159748,4.6280951294528565,0.025497894508133025,2315.8067844397833,570.2627322572132,9.752689104428754,0.11164651553320029,1.245344868206539,1.2636498546206325,dga
1.7878519595974307,20.63395716413053,1.7253244602482418,7,0.2914325756858548,2.7503050940800073,0.14758957197924963,710.7385590140833,843.3741932793428,5.251109169309867,0.07703197470604568,6.197357779081356,4.840535040940559,exfiltration
1.2129089152510149,222.97614781306157,1.48853546886056,3,0.03940019624423948,2.197947097684546,0.20444347640036592,722.9110195630909,788.6518069644075,19.844759293480294,0.005703757150384847,16.085192301256274,6.2638071450988395,exfiltration
1.8807067480830058,142.37929607923266,1.1324718056833774,5,0.17287193197525375,5.6472809355179745,0.0360298579114391,4261.923928575139,588.855771036727,19.607896146700284,0.19720478393891916,1.1561147319338632,0.6138425590683068,dga
1.0388029119613549,364.8756609787093,1.1528282154091887,6,0.05102783574155085,2.454473410996756,0.26280524761059254,13972.603539962129,1628.51009330476,9.092745360159471,0.0656688306332003,1.9904971040103205,1.5456551357924275,ja4_malware
3.358840951629384,9951.919094913315,7.306152057956281,5,0.16978106856711264,1.0721211109928086,0.10258519104577005,4584.139201232225,435.2815107800561,2.147743959117017,0.0876379173564434,0.22082368638879254,1.6296606868912233,ddos
2.2598844535657827,114.33338614442947,1.3925169998629465,4,0.22800651804684316,1.1521387650980461,0.2237328385244064,3779.033852670207,762.8189168368775,12.039682561060708,0.0567455020359321,12.835841305249463,6.299425555543285,exfiltration
1.768442527528384,413.31091160942964,1.750879480153325,1,0.19201664453141917,1.403244951252771,0.17774306434869094,4243.5841827672575,479.84752895575616,10.563799522993625,0.18177524193086886,6.661967652151617,6.512188868321202,exfiltration
1.436376757210178,77.04242623451688,1.0917222769081316,5,0.1482190810985331,1.2476873638867416,0.29987800730290537,4317.761705277562,452.48610431851955,6.794154761234702,0.11690135579485969,0.8926303429922733,1.1986270725726107,normal
2.1229120291854238,189.0354469675754,0.8125690121525225,2,0.1317535539617804,2.5146988654798372,0.23945645919732778,4125.904371355878,936.9560210422229,1.5668100522467165,0.08600760763712262,1.2818009916842206,0.5689054956600843,normal
2.3794831069869176,1472.7518991529814,14.214878772279166,4,0.2839664664054764,2.285620508577435,0.19953336546839362,3202.168600449519,528.2910998375028,17.715658706733688,0.03203994687703974,0.6156073012356962,1.601490395269218,ddos
1.7661937601204665,244.66487291723365,1.394664345744313,4,0.0025904021513678543,1.3607034740004833,0.29493153337395417,46126.344004126906,1940.8919273860909,2.5624354029199683,0.22282351335421632,0.20853925245984883,1.89543984978439,ja4_malware
